postal code,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
636204,Adikarai,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636204,Thumbalpatti,Salem,Salem,10.7117,78.2181,360,59,100,5,99,66,31,M
636204,Panamarathupatti,Salem,Salem,10.7117,78.2181,360,59,100,5,99,66,31,M
636302,Dalavaipatti,Salem,Salem,11.6614,78.0834,593,30,55,419,35,43,11,F
636302,Kachakaranur,Salem,Salem,11.6614,78.0834,593,30,55,419,35,43,11,F
636302,Mamangam,Salem,Salem,11.6614,78.0834,593,30,55,419,35,43,11,F
636302,Jagir Ammapalayam,Salem,Salem,11.6614,78.0834,593,30,55,419,35,43,11,F
636302,Ayyamperumalpatti,Salem,Salem,11.6614,78.0834,593,30,55,419,35,43,11,F
636302,Magnesite Mines,Salem,Salem,11.6614,78.0834,360,59,100,5,99,66,31,M
636303,Kolathur (Salem)S.O,Salem,Mettur,11.8787,77.7654,360,59,100,5,99,66,31,M
636303,Kaveripuram,Salem,Mettur,11.9066,77.7619,360,59,100,5,99,66,31,M
636303,Chinnathanda,Salem,Mettur,11.8787,77.7654,360,59,100,5,99,66,31,M
636303,Pannavadi,Salem,Mettur,11.8754,77.7481,360,59,100,5,99,66,31,M
636303,Kurumbarur,Salem,Mettur,11.8338,77.7243,360,59,100,5,99,66,31,M
636303,Govindapadi,Salem,Mettur,11.8991,77.8272,360,59,100,5,99,66,31,M
636303,Karungallur,Salem,Mettur,11.8787,77.7654,360,59,100,5,99,66,31,M
636303,Palamalai Hills,Salem,Mettur,11.8787,77.7654,360,59,100,5,99,66,31,M
636303,Dinnapatti,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636303,Tharkadusundarapuram,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636303,Singiripatti,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636303,Settiyur,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636303,Savariyarpalayam,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636303,Kannamoochi,Salem,Mettur,11.8787,77.7654,593,30,55,419,35,43,11,F
636304,Pakalpatti,Salem,Omalur,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Nallagoundampatti,Salem,Salem,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Muthunaickenpatti,Salem,Omalur,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Semmankudal,Salem,Salem,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Attukaranur,Salem,Salem,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Chellapillaikuttai,Salem,Omalur,11.7021,78.057,593,30,55,419,35,43,11,F
636304,Boominaickenpatti,Salem,Salem,11.7021,78.057,593,30,55,419,35,43,11,F
636305,Kongupatti,Salem,Omalur,11.8593,78.0217,593,30,55,419,35,43,11,F
636305,Pannapatti,Salem,Omalur,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Poosaripatti,Salem,Omalur,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Thumbipadi,Salem,Omalur,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Thinnapatti,Salem,Salem,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Sarkkapillaiyur,Salem,Salem,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Sarkaraichettipatti,Salem,Omalur,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Mattukaranpudur,Salem,Salem,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Karuvalli,Salem,Salem,11.8593,78.0217,360,59,100,5,99,66,31,M
636305,Kanjanaickenpatti,Salem,Omalur,11.8593,78.0217,360,59,100,5,99,66,31,M
636306,Dasavilakku,Salem,Edappadi,11.6533,77.9079,593,30,55,419,35,43,11,F
636306,Samudram,Salem,Edappadi,11.6533,77.9079,593,30,55,419,35,43,11,F
636306,Pappampadi,Salem,Edappadi,11.6533,77.9079,593,30,55,419,35,43,11,F
636306,Duddampatti,Salem,Salem,11.6533,77.9079,593,30,55,419,35,43,11,F
636306,Pudupalayam,Salem,Edappadi,11.6533,77.9079,593,30,55,419,35,43,11,F
636306,Sinnappampatti,Salem,Salem,11.6533,77.9079,593,30,55,419,35,43,11,F
636307,Andipatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636307,Perumampatti,Salem,Salem,11.6395,78.0739,360,59,100,5,99,66,31,M
636307,Kandampatti,Salem,Salem,11.6569,78.1198,360,59,100,5,99,66,31,M
636307,Murungapatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636307,Naickenpatti,Salem,Salem,11.4877,78.2346,360,59,100,5,99,66,31,M
636307,Sivadapuram,Salem,Salem,11.6484,78.1088,360,59,100,5,99,66,31,M
636307,Bodinaickenpatti,Salem,Salem,11.4877,78.2346,360,59,100,5,99,66,31,M
636307,Thirumalagiri,Salem,Salem,11.4877,78.2346,360,59,100,5,99,66,31,M
636308,Ariyanur,Salem,Salem,11.5907,78.0832,360,59,100,5,99,66,31,M
636308,Veerapandi Salem,Salem,Salem,11.5907,78.0832,593,30,55,419,35,43,11,F
636308,Chinnaseeragapadi,Salem,Salem,11.5907,78.0832,593,30,55,419,35,43,11,F
636308,Akkarapalayam,Salem,Salem,11.5907,78.0832,593,30,55,419,35,43,11,F
636308,Bairoji Agraharam,Salem,Salem,11.5907,78.0832,593,30,55,419,35,43,11,F
636308,Periaseeragapadi,Salem,Salem,11.5907,78.0832,593,30,55,419,35,43,11,F
636309,Kamalapuram (Salem),Salem,Omalur,11.768,78.0599,593,30,55,419,35,43,11,F
636309,Darapuram,Salem,Omalur,11.7876,78.0478,593,30,55,419,35,43,11,F
636309,Sikkanampatti,Salem,Omalur,11.7928,78.0584,593,30,55,419,35,43,11,F
636309,Periapatti,Salem,Salem,11.4155,77.9025,593,30,55,419,35,43,11,F
636309,Pottipuram,Salem,Omalur,11.6741,78.2221,593,30,55,419,35,43,11,F
636309,Semmandapatti,Salem,Omalur,11.7892,78.0253,593,30,55,419,35,43,11,F
636351,Jodukuli,Salem,Salem,11.9034,78.0525,593,30,55,419,35,43,11,F
636351,Kadayampatti,Salem,Omalur,11.6741,78.2221,593,30,55,419,35,43,11,F
636351,Mukkanur,Salem,Omalur,11.5531,78.1615,593,30,55,419,35,43,11,F
636351,Konreddiyur,Salem,Salem,11.8813,78.0419,593,30,55,419,35,43,11,F
636351,Nadupatti,Salem,Omalur,11.8089,78.5934,593,30,55,419,35,43,11,F
636351,V.Kongarapatti,Salem,Salem,11.7211,78.105,360,59,100,5,99,66,31,M
636351,Umbilickampatti,Salem,Salem,11.7211,78.105,360,59,100,5,99,66,31,M
636351,Deevattipatti,Salem,Omalur,11.7211,78.105,360,59,100,5,99,66,31,M
636351,Bommiampatti,Salem,Omalur,11.7211,78.105,360,59,100,5,99,66,31,M
636354,Danishpet,Salem,Omalur,11.8618,78.1282,360,59,100,5,99,66,31,M
636354,Periavadugampatti,Salem,Salem,11.8618,78.1282,360,59,100,5,99,66,31,M
636354,Kanavaipudur,Salem,Omalur,11.8618,78.1282,360,59,100,5,99,66,31,M
636354,Ramamurthinagar,Salem,Salem,11.8618,78.1282,360,59,100,5,99,66,31,M
636354,Kethunaickenpattipudur,Salem,Omalur,11.8618,78.1282,360,59,100,5,99,66,31,M
636354,Kannapadi,Salem,Mettur,11.8618,78.1282,593,30,55,419,35,43,11,F
636354,K.Morur,Salem,Omalur,11.8618,78.1282,593,30,55,419,35,43,11,F
636401,Metturdam South,Salem,Mettur,11.8219,77.8601,593,30,55,419,35,43,11,F
636401,Metturdam,Salem,Mettur,11.8219,77.8601,593,30,55,419,35,43,11,F
636402,Metturdam RS,Salem,Mettur,11.8219,77.8601,593,30,55,419,35,43,11,F
636402,Nedunchalai Nagar,Salem,Salem,11.8219,77.8601,593,30,55,419,35,43,11,F
636403,Karumalaikudal,Salem,Mettur,11.8219,77.8601,593,30,55,419,35,43,11,F
636403,Raman Nagar,Salem,Mettur,11.8219,77.8601,593,30,55,419,35,43,11,F
636403,Pudusampalli,Salem,Mettur,11.8219,77.8601,360,59,100,5,99,66,31,M
636404,Gonur,Salem,Mettur,11.8219,77.8601,360,59,100,5,99,66,31,M
636404,Karuppureddiyur,Salem,Mettur,11.8219,77.8601,360,59,100,5,99,66,31,M
636404,Andikarai,Salem,Mettur,11.8219,77.8601,360,59,100,5,99,66,31,M
636406,Mettur Thermal Project,Salem,Mettur,11.8219,77.8601,360,59,100,5,99,66,31,M
636451,Bukkampatti,Salem,Mettur,11.8375,77.9737,360,59,100,5,99,66,31,M
636451,Vellar,Salem,Mettur,11.8938,77.9698,360,59,100,5,99,66,31,M
636451,Erakondampatti,Salem,Mettur,11.8337,77.9691,360,59,100,5,99,66,31,M
636451,Banapuram,Salem,Mettur,11.7883,77.9498,360,59,100,5,99,66,31,M
636451,Chamrajpet (Salem),Salem,Mettur,11.8337,77.9691,360,59,100,5,99,66,31,M
636451,Amaram,Salem,Mettur,11.8392,77.9595,360,59,100,5,99,66,31,M
636451,Thettigiripatti,Salem,Mettur,11.8337,77.9691,593,30,55,419,35,43,11,F
636451,Aranganur,Salem,Mettur,11.8097,77.9927,593,30,55,419,35,43,11,F
636451,Periasathapadi,Salem,Mettur,11.8337,77.9691,593,30,55,419,35,43,11,F
636451,Marakottai,Salem,Mettur,11.8337,77.9691,593,30,55,419,35,43,11,F
636452,Mulakadu,Salem,Mettur,11.6741,78.2221,593,30,55,419,35,43,11,F
636452,Kolanaickenpatti,Salem,Mettur,11.3244,78.4134,593,30,55,419,35,43,11,F
636452,Navapatti,Salem,Mettur,11.6741,78.2221,593,30,55,419,35,43,11,F
636452,Madayankuttai,Salem,Mettur,11.3244,78.4134,593,30,55,419,35,43,11,F
636452,Masilapalayam,Salem,Mettur,11.3244,78.4134,593,30,55,419,35,43,11,F
636453,Pottaneri,Salem,Mettur,11.6888,78.0014,593,30,55,419,35,43,11,F
636453,Mecheri,Salem,Mettur,11.8341,77.9439,593,30,55,419,35,43,11,F
636453,Koppampudur,Salem,Mettur,11.7951,77.9446,593,30,55,419,35,43,11,F
636453,Virudasampatti,Salem,Mettur,11.7727,77.9633,593,30,55,419,35,43,11,F
636453,M.Kalipatti,Salem,Mettur,11.7727,77.9633,593,30,55,419,35,43,11,F
636453,Guttapatti,Salem,Mettur,11.7727,77.9633,593,30,55,419,35,43,11,F
636453,Kullamudayanur,Salem,Mettur,11.7727,77.9633,360,59,100,5,99,66,31,M
636454,Kanakkampatti,Salem,Mettur,11.6741,78.2221,360,59,100,5,99,66,31,M
636454,Nangavalli,Salem,Mettur,11.7619,77.8909,360,59,100,5,99,66,31,M
636454,Veerakkal,Salem,Mettur,11.3108,77.8289,360,59,100,5,99,66,31,M
636455,Omalur,Salem,Omalur,11.741,78.0456,360,59,100,5,99,66,31,M
636455,Chettipatti,Salem,Omalur,11.9393,77.699,360,59,100,5,99,66,31,M
636455,Pachanampatti,Salem,Omalur,11.6741,78.2221,360,59,100,5,99,66,31,M
636455,Moongilerichettipatti,Salem,Omalur,10.7208,78.0791,360,59,100,5,99,66,31,M
636455,Olaipatti,Salem,Omalur,11.6741,78.2221,360,59,100,5,99,66,31,M
636455,Omalur Cutcherry,Salem,Salem,10.7208,78.0791,360,59,100,5,99,66,31,M
636455,Mettupatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636455,Panankattur,Salem,Omalur,10.7208,78.0791,593,30,55,419,35,43,11,F
636456,Salem Camp,Salem,Mettur,11.4168,78.021,593,30,55,419,35,43,11,F
636457,Vanavasi,Salem,Mettur,11.75,77.8801,593,30,55,419,35,43,11,F
636457,Sanarapatti,Salem,Mettur,11.75,77.8801,593,30,55,419,35,43,11,F
636457,Periavanavasi,Salem,Mettur,11.75,77.8801,593,30,55,419,35,43,11,F
636458,Nariyanur,Salem,Mettur,11.8082,77.9041,593,30,55,419,35,43,11,F
636458,M.Pallipatti,Salem,Mettur,11.8082,77.9041,593,30,55,419,35,43,11,F
636458,Koonandiyur,Salem,Mettur,11.8082,77.9041,593,30,55,419,35,43,11,F
636458,Mallikundam,Salem,Mettur,11.8082,77.9041,593,30,55,419,35,43,11,F
636501,Selavadai,Salem,Mettur,11.6997,77.9195,360,59,100,5,99,66,31,M
636501,Ilavampatti,Salem,Mettur,11.6836,77.9285,360,59,100,5,99,66,31,M
636501,Adaiyur,Salem,Mettur,11.6923,77.8398,360,59,100,5,99,66,31,M
636501,Jalakantapuram,Salem,Mettur,11.6978,77.873,360,59,100,5,99,66,31,M
636501,Pakkanadu,Salem,Mettur,11.701,77.8211,360,59,100,5,99,66,31,M
636501,Savariyur,Salem,Mettur,11.6893,77.8628,360,59,100,5,99,66,31,M
636501,Doramangalam,Salem,Mettur,11.6962,77.8737,360,59,100,5,99,66,31,M
636501,Kuppampatti,Salem,Mettur,11.7099,77.8712,360,59,100,5,99,66,31,M
636501,Surapalli,Salem,Mettur,11.6962,77.8737,360,59,100,5,99,66,31,M
636501,Ramireddipatti,Salem,Mettur,11.6962,77.8737,360,59,100,5,99,66,31,M
636502,Arurpatti,Salem,Omalur,11.7115,77.9456,360,59,100,5,99,66,31,M
636502,T.Konagapadi,Salem,Omalur,11.7115,77.9456,360,59,100,5,99,66,31,M
636502,Periakadampatti,Salem,Salem,11.7115,77.9456,360,59,100,5,99,66,31,M
636502,Tharamangalam,Salem,Salem,11.7115,77.9456,360,59,100,5,99,66,31,M
636502,Periasoragai,Salem,Omalur,11.7115,77.9456,593,30,55,419,35,43,11,F
636502,Chinnasoragai,Salem,Omalur,11.7115,77.9456,593,30,55,419,35,43,11,F
636502,Pavalathanur,Salem,Salem,11.7115,77.9456,593,30,55,419,35,43,11,F
636503,Mallikuttai,Salem,Omalur,11.6741,78.2221,593,30,55,419,35,43,11,F
636503,Maramangalam,Salem,Omalur,11.7524,77.9759,593,30,55,419,35,43,11,F
636503,Muthampatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636503,Periyeripatti,Salem,Omalur,12.069,78.1032,593,30,55,419,35,43,11,F
636503,Tholasampatti,Salem,Omalur,12.069,78.1032,593,30,55,419,35,43,11,F
636503,Manathal Nallagoundampatti,Salem,Omalur,12.069,78.1032,593,30,55,419,35,43,11,F
636503,Manathal,Salem,Omalur,12.069,78.1032,593,30,55,419,35,43,11,F
636503,Amaragundhi,Salem,Omalur,12.069,78.1032,593,30,55,419,35,43,11,F
636601,Puthur,Salem,Yercaud,11.6741,78.2221,593,30,55,419,35,43,11,F
636601,Sengadu,Salem,Yercaud,11.7818,78.2298,593,30,55,419,35,43,11,F
636601,Maramangalam,Salem,Yercaud,11.8372,78.3038,593,30,55,419,35,43,11,F
636601,Velur,Salem,Yercaud,11.8167,78.1799,593,30,55,419,35,43,11,F
636601,Kombuthooki,Salem,Yercaud,11.9338,78.5031,593,30,55,419,35,43,11,F
636601,Yercaud,Salem,Yercaud,11.776,78.2093,593,30,55,419,35,43,11,F
636601,Vazhavandhi,Salem,Yercaud,11.9338,78.5031,593,30,55,419,35,43,11,F
636601,Palakadu,Salem,Yercaud,11.6741,78.2221,360,59,100,5,99,66,31,M
636601,Thalaisolai,Salem,Yercaud,11.9338,78.5031,360,59,100,5,99,66,31,M
636601,Keeraikadu,Salem,Yercaud,11.9338,78.5031,360,59,100,5,99,66,31,M
636601,Kottaichedu,Salem,Yercaud,11.9338,78.5031,360,59,100,5,99,66,31,M
636601,Pattipadi,Salem,Yercaud,11.9338,78.5031,360,59,100,5,99,66,31,M
636602,Asambur,Salem,Yercaud,11.8053,78.2224,360,59,100,5,99,66,31,M
636602,Muluvi,Salem,Yercaud,11.8309,78.2091,360,59,100,5,99,66,31,M
636602,Karadiyur,Salem,Yercaud,11.8474,78.1951,360,59,100,5,99,66,31,M
636602,Piliyur,Salem,Yercaud,11.8309,78.2091,360,59,100,5,99,66,31,M
636602,Nagalur,Salem,Yercaud,11.84,78.2099,360,59,100,5,99,66,31,M
636602,Manjakuttai,Salem,Yercaud,11.8309,78.2091,360,59,100,5,99,66,31,M
636602,Cauvery Peak,Salem,Yercaud,11.8309,78.2091,360,59,100,5,99,66,31,M
636602,Semmanatham,Salem,Yercaud,11.8309,78.2091,593,30,55,419,35,43,11,F
636602,Ondikadai,Salem,Yercaud,11.8309,78.2091,593,30,55,419,35,43,11,F
636602,Vellakadai,Salem,Yercaud,11.8309,78.2091,593,30,55,419,35,43,11,F
636906,Ammapalayam,Salem,Atur,11.8607,78.5232,593,30,55,419,35,43,11,F
637101,Vellarivalli,Salem,Idappadi,11.6003,77.7927,593,30,55,419,35,43,11,F
637101,Idappadi,Salem,Idappadi,11.5862,77.8389,593,30,55,419,35,43,11,F
637101,Chittoor,Salem,Idappadi,11.4994,78.0391,593,30,55,419,35,43,11,F
637101,Chettimankurichi,Salem,Idappadi,11.4994,78.0391,593,30,55,419,35,43,11,F
637102,Konasamudram,Salem,Idappadi,11.6741,78.2221,593,30,55,419,35,43,11,F
637102,Kachuppalli,Salem,Idappadi,11.6074,77.944,593,30,55,419,35,43,11,F
637102,Kannanderi,Salem,Idappadi,11.5697,77.9278,593,30,55,419,35,43,11,F
637102,Erumaipatti,Salem,Idappadi,11.9154,78.0087,593,30,55,419,35,43,11,F
637102,Thangayur,Salem,Idappadi,11.6074,77.944,360,59,100,5,99,66,31,M
637102,Olakkachinnanur,Salem,Idappadi,11.6074,77.944,360,59,100,5,99,66,31,M
637103,Irugalur,Salem,Sankari,11.5042,77.961,360,59,100,5,99,66,31,M
637103,Kaligoundampalayam,Salem,Sankari,11.5196,77.9772,360,59,100,5,99,66,31,M
637103,Gudalur,Salem,Sankari,11.5351,77.9934,360,59,100,5,99,66,31,M
637103,A.Thalaiyur,Salem,Sankari,11.5196,77.9772,360,59,100,5,99,66,31,M
637103,Vaikuntham,Salem,Sankari,11.5196,77.9772,360,59,100,5,99,66,31,M
637104,Kaveripatti,Salem,Sankari,11.6741,78.2221,360,59,100,5,99,66,31,M
637105,Dadapuram,Salem,Idappadi,11.6216,77.8793,360,59,100,5,99,66,31,M
637105,Vembaneri,Salem,Idappadi,11.6375,77.883,360,59,100,5,99,66,31,M
637105,Kurumbapatti,Salem,Idappadi,11.5858,77.8705,360,59,100,5,99,66,31,M
637107,Nedunkulam,Salem,Idappadi,11.6741,78.2221,360,59,100,5,99,66,31,M
637301,Manjakkalpatti,Salem,Sankari,11.5056,77.8645,360,59,100,5,99,66,31,M
637301,Vadugapatti,Salem,Sankari,11.6741,78.2221,360,59,100,5,99,66,31,M
637301,Devagoundanur,Salem,Sankari,11.3592,78.0183,360,59,100,5,99,66,31,M
637301,Sankaridrug,Salem,Sankari,11.3592,78.0183,360,59,100,5,99,66,31,M
637303,Veerachipalayam,Salem,Sankari,11.4504,77.9709,360,59,100,5,99,66,31,M
637303,Alathur,Salem,Sankari,11.4504,77.9709,360,59,100,5,99,66,31,M
637303,Sanyasipatti Agraharam,Salem,Sankari,11.4504,77.9709,360,59,100,5,99,66,31,M
637303,Chinnagoundanur,Salem,Sanakari,11.4504,77.9709,360,59,100,5,99,66,31,M
637304,Morur,Salem,Sankari,11.9502,78.2065,360,59,100,5,99,66,31,M
637407,Pudupatti (Salem),Salem,Rasipuram,11.7236,77.9337,360,59,100,5,99,66,31,M
637410,Marapparai,Salem,Tiruchengodu,11.6741,78.2221,360,59,100,5,99,66,31,M
637501,Mangalam,Salem,Salem,11.8786,78.2329,360,59,100,5,99,66,31,M
637501,Chennagiri,Salem,Salem,11.647,78.0543,360,59,100,5,99,66,31,M
637501,Rajapalayam,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
637501,Attayampatti,Salem,Salem,11.5327,78.0536,360,59,100,5,99,66,31,M
637501,Kalipatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
637501,Shenbagamadevi,Salem,Salem,11.647,78.0543,593,30,55,419,35,43,11,F
637501,Papparapatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
637502,Elampillai,Salem,Salem,11.6066,78.0068,593,30,55,419,35,43,11,F
637502,Koneripatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
637502,Egapuram,Salem,Salem,11.611,77.9595,593,30,55,419,35,43,11,F
637502,Kosavapatti,Salem,Salem,11.4688,78.139,360,59,100,5,99,66,31,M
637502,Edanganasalai,Salem,Salem,11.4688,78.139,360,59,100,5,99,66,31,M
637502,Teppakuttai,Salem,Salem,11.4688,78.139,360,59,100,5,99,66,31,M
637502,Perumagoudampatti,Salem,Salem,11.4688,78.139,360,59,100,5,99,66,31,M
637504,Rakkipatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
637504,Kalparapatti,Salem,Salem,11.1722,78.2087,360,59,100,5,99,66,31,M
637504,Vembadithalam,Salem,Salem,11.5674,78.011,593,30,55,419,35,43,11,F
637504,Naduvaneri,Salem,Salem,11.1722,78.2087,593,30,55,419,35,43,11,F
637504,Kandarkulamanickam,Salem,Salem,11.1722,78.2087,593,30,55,419,35,43,11,F
637504,Kakkapalayam,Salem,Salem,11.1722,78.2087,593,30,55,419,35,43,11,F
621215,Seventhipatti,Namakkal,Namakkal,10.8096,78.3968,174,39,59,3,32,28,13,M
636113,Periyakombai,Namakkal,Rasipuram,11.4161,78.4063,174,39,59,3,32,28,13,M
636118,Naraikinar,Namakkal,Rasipuram,11.4698,78.4591,174,39,59,3,32,28,13,M
636142,Unanthangal,Namakkal,Rasipuram,11.3052,78.5365,174,39,59,3,32,28,13,M
636142,Mullukurichi,Namakkal,Rasipuram,11.3052,78.5365,174,39,59,3,32,28,13,M
636202,Kattur,Namakkal,Rasipuram,11.41,78.1422,174,39,59,3,32,28,13,M
636202,Karkudalpatti,Namakkal,Rasipuram,11.5002,78.3521,174,39,59,3,32,28,13,M
636202,Kammalapatti,Namakkal,Rasipuram,11.3163,78.1361,174,39,59,3,32,28,13,M
636202,Ayilpatti,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Mangalapuram,Namakkal,Rasipuram,11.5667,78.3788,174,39,59,3,32,28,13,M
636202,Eswaramurthipalayam,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Thirumanur,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Mathuruttu,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Veppilaipatti,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Thimmanaickenpatti,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Thandagoundanpalayam,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636202,Singiliankombai,Namakkal,Rasipuram,11.3314,78.0301,174,39,59,3,32,28,13,M
636301,Attanur,Namakkal,Rasipuram,11.5006,78.1356,286,7,16,227,9,17,10,F
636301,Thottivalasu,Namakkal,Rasipuram,11.5006,78.1356,286,7,16,227,9,17,10,F
636301,Thengalpalayam,Namakkal,Rasipuram,11.5006,78.1356,286,7,16,227,9,17,10,F
637001,Namakkal H.O,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Namakkal Fort,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Namakkal Bazaar,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Natarajapuram (Namakkal),Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Ramapuram Pudur,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Santhaipettaipudur,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637001,Thillaipuram,Namakkal,Namakkal,11.1561,78.1905,286,7,16,227,9,17,10,F
637002,Ganesapuram,Namakkal,Namakkal,11.3163,78.1361,286,7,16,227,9,17,10,F
637002,Reddipatti,Namakkal,Namakkal,11.3163,78.1361,286,7,16,227,9,17,10,F
637002,Laddivadi,Namakkal,Namakkal,11.1629,78.1747,286,7,16,227,9,17,10,F
637002,Bommasamudram,Namakkal,Namakkal,11.2019,78.2165,286,7,16,227,9,17,10,F
637002,N.Kosavampatti,Namakkal,Namakkal,11.0962,78.2363,286,7,16,227,9,17,10,F
637002,Periyapatti,Namakkal,Namakkal,11.2052,78.1512,286,7,16,227,9,17,10,F
637002,L.Kanavaipatti,Namakkal,Namakkal,11.0962,78.2363,286,7,16,227,9,17,10,F
637002,Sanniyasikaradu,Namakkal,Namakkal,11.0962,78.2363,286,7,16,227,9,17,10,F
637002,Vasanthapuram,Namakkal,Namakkal,11.0962,78.2363,286,7,16,227,9,17,10,F
637002,Thusur,Namakkal,Namakkal,11.0962,78.2363,286,7,16,227,9,17,10,F
637003,Eranapuram,Namakkal,Namakkal,11.2451,78.0966,286,7,16,227,9,17,10,F
637003,Vallipuram,Namakkal,Namakkal,11.2071,78.1266,286,7,16,227,9,17,10,F
637003,Nallipalayam,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637003,Namakkal District Court Buildings,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637003,Mudalaipatti,Namakkal,Namakkal,11.2555,78.165,174,39,59,3,32,28,13,M
637003,Thummankurichi,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637003,Bodupatti,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637003,Pappinaickenpatti,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637003,Siluvampatti,Namakkal,Namakkal,11.2359,78.1294,174,39,59,3,32,28,13,M
637013,Erampatti,Namakkal,Namakkal,11.3163,78.1361,174,39,59,3,32,28,13,M
637013,Ponneri,Namakkal,Namakkal,11.1535,78.2727,174,39,59,3,32,28,13,M
637013,Muttanchetti,Namakkal,Namakkal,11.1322,78.3109,174,39,59,3,32,28,13,M
637013,Pudukottai,Namakkal,Namakkal,11.3163,78.1361,174,39,59,3,32,28,13,M
637013,Varadarajapuram,Namakkal,Namakkal,11.1297,78.3226,174,39,59,3,32,28,13,M
637013,Konangipatti,Namakkal,Namakkal,11.3163,78.1361,174,39,59,3,32,28,13,M
637013,Pottireddipatti,Namakkal,Namakkal,10.7107,78.323,174,39,59,3,32,28,13,M
637013,Kavakarapatti,Namakkal,Namakkal,10.7107,78.323,174,39,59,3,32,28,13,M
637013,Vadavathur,Namakkal,Namakkal,10.7107,78.323,174,39,59,3,32,28,13,M
637013,Alanganatham,Namakkal,Namakkal,10.7107,78.323,174,39,59,3,32,28,13,M
637014,Reddipudur,Namakkal,Namakkal,11.3442,78.1602,174,39,59,3,32,28,13,M
637014,Kalangani,Namakkal,Namakkal,11.3361,78.1735,286,7,16,227,9,17,10,F
637014,Thathaiyangarpatti,Namakkal,Namakkal,11.3534,78.1739,286,7,16,227,9,17,10,F
637014,Kannurpatti,Namakkal,Namakkal,11.3799,78.188,286,7,16,227,9,17,10,F
637014,Karaikurichi (Namakkal),Namakkal,Namakkal,11.3534,78.1739,286,7,16,227,9,17,10,F
637015,Mohanur North,Namakkal,Namakkal,11.078,78.1355,286,7,16,227,9,17,10,F
637015,Mohanur,Namakkal,Namakkal,11.0594,78.1397,286,7,16,227,9,17,10,F
637015,Ariyur,Namakkal,Namakkal,11.0967,78.1314,286,7,16,227,9,17,10,F
637015,Sevetturanganpatti,Namakkal,Namakkal,11.078,78.1355,286,7,16,227,9,17,10,F
